text,label
"I deposited a check, but haven't received the funds for it.",6
After depositing a cheque my balance did not change.,6
Cash has been deposited this morning but it hasn't came through.,6
I deposited a cheque a week ago but have yet to receive the cash.,6
"I put money into my account in the form of a cheque, but my balance did not change.",6
"I deposited cash into my account a week ago and it is still not available, please tell me why? I need the cash back now.",6
"My mother deposited a cheque into my account last week, why is it still not showing up?",6
Why hasn't my balance been updated from the check deposit I made?,6
Where is the money I put in the bank?,6
I haven't received the cash from the check I deposited.,6
After trying to update my account balance yesterday by cheque it doesn't seem to working. Shouldn't the process be quicker? I need my account looked at because there appears to be a problem.,6
Is there an issue with my account?  I don't see a cheque deposit that I made yesterday.  Please assist.,6
"Even though I made a cash deposit, I am not seeing it in my account.",6
I put money in my account a week ago but its still not there?? What happened to my money?,6
Why did the cash deposit not show up in my account?,6
What is going on? My balance still hasn't updated and it has been two weeks since I deposited my money!,6
"I deposited cash into my account, why do I not see it?",6
Can you tell me why a cheque deposit isn't showing in my balance?,6
Why is my cash deposit not in my account?,6
Why isn't my money from a check deposit showing?,6
"I put my check in the bank, but I haven't gotten my cash yet?",6
How long should a cheque deposit take to show? My account hasn't updated and I want to make sure everything is okay.,6
i used a check check yesterday to balance my account and it isn't showing up?,6
"I recently deposited some money into my account, but it still isn't showing up. What's going on?",6
"My friend deposited $100 into my account, but it is not showing up!",6
The cash deposit I made this morning has not been credited to my account,6
"I did a cash deposit to my account, but I am not seeing it on my statement.",6
I deposited a cheque but I don't see the funds in my account.,6
When will my deposit post to my account?,6
I am still waiting for the cash to be returned from a cheque I deposited!,6
How long does it take to show a deposit I made to my balance?,6
I deposited cash into my account and I'm having trouble seeing it on my account.,6
"I wrote a check to the account yesterday to add to my balance, but I don't see the amount of the check reflected anywhere.  Is it being held up for some reason?  I should have seen a new balance by now!",6
How long do cheques take to post to your account?,6
I deposited money but my balance hasn't been updated yet.,6
"I deposited cash this morning, but it is not yet available.",6
I have cash deposit to my account but it is experiencing a problem,6
How long will it take for the cash I deposited this morning to show up?,6
The cast deposit from a week ago still is not in my account. Why?,6
Why is the check I deposited this morning not showing up?,6
How long do deposits take to appear? I've been waiting for more than a week and need the money!,6
When will my deposit be processed?,6
I am still awaiting the money I put into my account this morning.,6
Why am I still not able to see the money I deposited a week ago? This is urgent!!,6
I deposited a check a few days ago and it's still not gone in! Please help me with this,6
I made a check and cash deposit that wasn't credited to my account.,6
"I deposited a check yesterday to up my account balance, but that deposit hasn't shown up yet.  It's been a day already!",6
Why hasn't my cheque processed?,6
I am still currently waiting for the cash that has been deposited into the account this morning.,6
I sent a check into the system but still haven't received the cash yet,6
I recently deposited a cheque and cannot find the cash from it.,6
When will I receive the cash payment from the check I deposited?,6
My cheque is slow to cash,6
I attempted to deposit a cheque yesterday but the balance isn't showing today. Is it still pending?,6
Why haven't I seen the cash from the cheque I deposited yet?,6
My cheque is taking a while,6
I made a cash deposit to my account but i don't see it,6
The check I deposited yesterday isn't listed yet.  Isn't that pretty slow?  I need to see the balance increased by that check.,6
where is my money from this morning,6
Why is it taking so long for my money to appear in my account? I have been waiting a week!,6
"I deposited a cheque, but the balance hasn't changed yet.",6
My account balance has not updated since I deposited a cheque recently.,6
How long does a check take to show up in the account balance?,6
What is going on with my cash deposit. I'm looking at my account balance and it is not there. It has been almost a week. Someone better get back to me asap.,6
Why hasn't my account updated?,6
I haven't received the money from the check I deposited.,6
"I deposited a cheque with some money, but the balance hasn't changed.",6
"I deposited a cheque, but my account balance stayed the same.",6
Why hasn't my balance been updated? I've deposited a few cheques some days ago!,6
why hasn't my cash arrived yet from my cheque?!,6
I made a check deposit but the cash hasn't arrived in my account yet.,6
The balance hasn't changed yet after depositing a cheque with some money.,6
What happened to my cash deposit?,6
"Please, tell me why I can't have the funds I deposited a week ago? I need the money now.",6
"After my checque or cash deposit, my balance didn't update.",6
When will my balance reflect a deposit?,6
I made a cash deposit to my account but it is not there,6
I deposited a cheque and its been days and I still haven't received the cash!!,6
"I deposited some money, but the balance has not changed.",6
"Hi, i found a large amount payment in my old statements which i am sure was not made by me. I am aware that the time has passed but is there a way to raise a dispute for this payment now?",28
what is the word?,28
Please help my find out why there is an odd direct debit in my records.,28
I am seeing in the App a diret debit that its not mine,28
There is a direct debit payment that I did not make.,28
There is a strange charge on my debit statement,28
There is a Direct Debit that looks suspicious.,28
Is there a way for you to find out why my account was deducted from a seller when I didn't approve of it?,28
Why is there a direct debit payment on my statement that I didn't do?,28
A direct debit payment that I didn't authorise shows up in my app.,28
My app is showing a payment that I know I did not do. Can you please cancel that transaction and credit my account please?,28
i would like to dispute a direct debit payment,28
Is it possible to dispute a debit payment from a couple of months ago.,28
A direct debit payment I didn't do shows in my app,28
I see a direct debit transaction in my history that I did not set up.,28
A false direct debit payment is showing in my app,28
I do not understand what this particular direct debit is ?,28
There was some money taken from my account that I don't remember paying for. Am I able to look up this transaction which was a few weeks ago to see who took out the money? Im not sure I need a refund just want to check to make sure it's legit.,28
Please tell me what this direct debit in my statement is,28
what is this charge on my card?,28
"A few weeks ago, a strange transaction was made on my account by a seller I don't know. I am quite sure I didn't do it and will like for you to check it for me.",28
Is there a strict timeline regarding disputing transactions made on my account? I just noticed a fraudulent charge on a statement from a couple months ago.,28
There is a mysterious debit transaction on my statement,28
what is the matter?,28
My account shows I made a debit payment to someone that I can't recall and would like to find out who the payment was made to.,28
I don't recognize the direct debit payment from the app.,28
I need a refund on a direct debit that shows in the app because I did not make it.,28
"hey, I think someone stole my card numbers. There is a purchase showing up on my app from a store pretty far away from me.. I really need that money back to pay my rent.",28
I was just going over my transactions for the past couple of months and noticed a large type charge that I know I did not make. Even though it's been a while can I please still dispute this?,28
There was a charge made on my card from a couple weeks ago and I don't remember making the purchase. Nor do I remember the company itself. Can we trace this at all to confirm if I did it or not?,28
There is a direct debit payment I don't recognize.,28
What is this direct debit in my statement?,28
This debit is not my transcation. How do I get my money out back?,28
How can I get my money back for a payment i didnt make,28
I don't recognize the direct debit payment on my account.,28
A direct debit appears in the app but I didn't authorize it.,28
I'm seeing a direct debit payment that is not me.,28
I see a direct debit transaction that I didn't make.,28
Could I raise a dispute for a large payment that i found out was not done by me in my couple of last statements? I am aware its delayed now. Please help me out.,28
I don't know where a direct debit payment came from,28
Who do I contact if there is a direct debit that I did not create.,28
There was a direct debit from my account and I didn't authorise it,28
"I'm checking my statements and I saw a purchase from a couple weeks ago that I don't recall at all. Not only that, but I don't even know the business that charged it. I'm not sure if I did it or not, but can we check it and see if we can trace it back to make certain?",28
I don't recognise a Direct Debit payment,28
There is a direct debit transaction on my statement that I think is not mine. How do I remove?,28
there is a debit i dont recognize,28
There are automatic debits on my account that I did not make.,28
I may need to dispute a Direct Debit payment.,28
"There's a weird payment showing in my app that I definitely haven't made myself, as I haven't used the card at all that day. Please cancel that and return my money.",28
There is a direct debit fee in the App that I didn't do.,28
What do I do about a debit on my account that I didn't make?,28
I did not set up a direct debit I have,28
"If I found an error in my account for a transaction I didn't make, how long to I have to dispute it?",28
There is a direct debit transaction that I did not authorize,28
Can you help me figure out what is going on with a debit payment that is showing up on my account I am not sure is suppose to be there.,28
I am seeing a direct debit I wasn't aware of.,28
I found a charge on my debit that I did not make.,28
How can I dispute a direct debit transaction?,28
How can I dispute a debit transaction?,28
My statement shows a strange direct debit.,28
"I have an unknown debit charge in my statement, why?",28
"I just noticed that I supposedly made a payment to a seller a while back. The problem is, I don't recognize the seller. There must be a way to see who it is or track the payment. Can you do that, because I don't remember this transaction?",28
"In my app, a direct debit payment that I didn't do shows up.",28
There's an unauthorized direct debit in my app.,28
I see a direct debit that isn't mine? How can I get my money back?,28
My account statements show a debit payment that I didn't make it's from some time ago I need to know if it is disputable.,28
There is a debit transaction on my statement that I did not make,28
There is a direct debit payment on my account that I didn't authorize.,28
I didn't set up the direct debit I have,28
What do I do if I find a debit charge that I know I didn't do in my billing statement?,28
i do not know what this charge is for,28
What do I do if there is a direct debit on my account that shouldn't be there?,28
I think I am a victim of fraud.  I noticed there was a charge on my account that I didn't do because I haven't touched my card today.  Can you please reverse the charge and refund my money?,28
There is a direct debit charge on my account that I don't recognize.,28
"Recently, a few weeks ago there was a transaction made on my account by some seller that I don't recognize. I am very certain that didn't happen  and will like for you to trace back to make sure.",28
Someone else charged my card!,28
"Am I able to look back at a transaction to see who with drawled some money from my account? I don't remember authorizing this a few weeks ago, but wanted to double check who took the money.",28
How do I dispute a direct debit on my account?,28
I did not make a direct debit payment as listed on my app,28
There's a direct debit payment that I don't recognize.,28
How do I dispute a debit that I didn't make?,28
I don't know where this debit transaction on my statement came from.,28
The app is showing a direct debit transaction that I did not perform,28
The app is showing a direct debit payment that I never made,28
"I was checking the app for my account and I noticed there is an authorized charge on it.  I haven't used my card today, so I know I didn't do it.  I would like the transaction reversed and the money replaced.",28
I want a refund on a direct debit.,28
"Hi, i was checking my old statements and found a discrepancy with a large amount transaction. I am sure it was not done by me. Please let me know if i could raise a dispute as its very late.",28
There is a debit paymet that I don't recognize.,28
What can I do about a direct debit transaction on my card that I didn't make?,28
I need assistance addressing a direct debit that I did not do myself.,28
I see a direct debit transaction in my app that I didn't make.,28
I see a direct debit payment on my statement that wasn't me,28
How long after I receive my statement can I dispute payments on it?,28
How do I dispute a direct debit transaction?,28
"I notice a transaction a couple of weeks ago in my account, from a seller that I don't recognize. Is there a way we can trace back the information to make sure it was truly something I did?",28
what is this charge i didnt do it what can i do,28
I have a direct debit on my records that is strange and I need help.,28
I would like to dispute a payment I didnt make,28
I found a direct debit I would like to dispute,28
"I saw money was taken out of my account by a seller a while back. I do not recognize the seller, but I'm pretty certain I didn't make that payment. Can you track who the seller is?",28
There is a direct debit patentp that I haven't authorized.,28
I can't recognise this Direct Debit payment.,28
I would like to dispute a direct debit transaction,28
"Please help! I was looking at my account and saw a transaction with a seller I don't remember. Is it possible for you to track the sale, because I really don't think I made a payment to them.",28
Why is there a direct debit set up in my name?,28
I don't recognize this debit transaction in my billing statement?,28
I didn't set up a direct debit payment on my account.,28
I need to dispute a direct debit.,28
My account shows a direct debit charge that I have never seen before,28
I might have been charged on my debit statement by fraud.,28
"I just went through a old statement and noticed that a very large payment went through and i did not make it. It was from a few months ago, can I still dispute the payment?",28
I am not recognizing a debit payment from my account.,28
I have a direct debit that I did not set up,28
I have gone through my statements and noticed there is a large payment that I did not make. Can i still dispute the payment? its been a while,28
I see a charge for a direct debit that was not me.,28
There was a strange transaction made on my account a couple weeks ago by a seller I don't recognize. May you please check on this transaction for me.,28
There is a potentially fraudulent direct debit on my account.,28
I have a direct debit I didn't set up,28
Help!  In the app there is a direct debit that I don't remember.,28
Please help me regarding a direct debit in the app that I don't recognize.,28
how do i get a refund for a direct debit payment i didn't make,28
I need to cancel a transaction on my debit card.,28
I think I was charged by mistake on my debit statement.,28
Purchases I did not make are appearing in my bank statement?,28
"On my app I can see that a direct debit payment that I didn't do, appears.",28
There's a payment showing in the app today even though I have not used my card at all. I want a refund.,28
Unusual direct deposit,28
I didn't make the direct debit payment on my account.,28
People are using my debit card - help!,28
I have an unfamiliar direct debit in my statement.,28
How do I dispute a direct debit that I didn't do?,28
Weird Direct Debit payment,28
I have an unauthorized direct debit on my account,28
I have an unknown charge.,28
What do I do if there is an electronic debit that is not correct?,28
There is a payment showing that I know I didn't make. I didn't use my card that day and I'm sure of it. Can you please cancel that transaction and return my money? Thankyou,28
after going over my transactions for the last couple of months I noticed a pretty large charge that I know I did not make. I know it's been a while but can I still dispute this charge?,28
Someone else made a Direct Debit transaction on my account,28
How can I dispute a direct debit charge on my account?,28
I have a direct debit I didn't make,28
I have an unauthorized charge.,28
A debit came through that I need to dispute.,28
There is a payment in my app that I did not make.  I have not used that card all day  Please reimburse my money.,28
I don't know what this Direct Debit payment is.,28
I see a direct debit payment on my app that I did not do,28
How do I get a refund for an unauthorized direct debit payment?,28
There was a direct debit I don't recognize.,28
I see an unfamiliar Direct Debit payment.,28
In the app I see a direct debit that I don't recognize.,28
Why am I seeing a direct debit thats not mine?,28
Can I dispute a debit payment that I am seeing that I didn't make from a couple of months ago?,28
There is a direct debit set up that I didn't create.,28
"There is a direct debit charge that I don't recognize, what can I do?",28
"I have not used my card all day, however, there is an unusual payment showing in my app.  I would like to have that amount reimbursed.",28
I don't know what this Direct Debit payment on my account is for.,28
There is a direct debit charge on my account that is not mine.,28
I see a direct debit transaction in the app that is not mine,28
There is a direct debit set up that was not authorized by me.,28
I didn't initiate a direct debit that I see on my account,28
Why is there a direct debit fee in the App when I didn't do it?,28
There is a payment I don't recognise!,28
A couple weeks ago there was a debit taken from my account from a transaction I don't recall. Is it possible to trace this transaction to make sure I'm not being scammed?,28
What should I do about a direct debit that I did not set up?,28
There was a direct debit transaction I have don't think should be there.,28
I just found a payment from a while back in my account that I didn't make.  Can I still dispute it even though it was a couple of months ago?,28
I do not recognize a direct debit payment that I see on my app,28
My account was charged a debit payment I don't recognize.,28
"In my app, a direct debit payment I didn't do shows in my app",28
My accounts been charged a payment for something I didn't make.,28
looking back on my transactions from a couple of months ago I have noticed a charge that is fairly large that I'm certain was not completed by me. I know it has been a while but can I please dispute this charge?,28
I see a direct debit charge that I did not approve,28
The app shows Direct Debit payments that I didn't make,28
I have an unknown direct debit payment on my account,28
"There is a direct debit that I didn't set up, what should I do?",28
I see a direct debit that I didn't authorize,28
"I know this very late, but I just went through my statements from the last couple months and there's one quite large-ish payment that I definitely haven't made. Is it still possible to dispute it?",28
I checked my account and see that funds were deducted from a seller I didn't approve of. Can you help me understand?,28
There is a transaction showing in my app that I did not make as I have not used that card all day.  Please reimburse this amount to my account.,28
My app shows a direct debit that isn't mine.,28
I haven't used my card all day but there is a payment showing in the app. Please cancel it!,28
There is a payment showing on my app that I didn't do. Will you please cancel this payment and refund my money ?,28
Why is there a direct debit to my account? I didn't do that.,28
